PROBE	ID	ALIAS
258005_at	AT3G19390	AT3G19390
258006_at	AT3G19400	AT3G19400
258007_at	AT3G19420	ATPEN2
258008_at	AT3G19430	AT3G19430
258009_at	AT3G19440	AT3G19440
258010_at	AT3G19300	AT3G19300
258011_at	AT3G19510	HAT3.1
258012_at	AT3G19310	AT3G19310
258013_at	AT3G19320	AT3G19320
258014_at	AT3G19330	AT3G19330
258015_at	AT3G19340	AT3G19340
258016_at	AT3G19350	MPC
258017_at	AT3G19370	AT3G19370
258018_at	AT3G19500	AT3G19500
258019_at	AT3G19470	AT3G19470
258020_at	AT3G19490	NHD1
258021_at	AT3G19380	PUB25
258022_at	AT3G19460	AT3G19460
258023_at	AT3G19450	ATCAD4
258024_at	AT3G19360	AT3G19360
258025_at	AT3G19480	AT3G19480
258026_at	AT3G19290	ABF4
258027_at	AT3G19515	AT3G19515
258028_at	AT3G27473	AT3G27473
258029_at	AT3G27580	ATPK7
258030_at	AT3G27590	AT3G27590
258031_s_at	AT3G27490	AT3G27490
258032_at	AT3G21170	AT3G21170
258033_at	AT3G21250	MRP6
258034_at	AT3G21300	AT3G21300
258035_at	AT3G21180	ACA9
258036_at	AT3G21210	AT3G21210
258037_at	AT3G21230	4CL5
258038_at	AT3G21260	AT3G21260
258039_at	AT3G21200	PGR7
258040_at	AT3G21190	AT3G21190
258041_at	AT3G21175	ZML1
258042_at	AT3G21310	AT3G21310
258043_at	AT3G21290	AT3G21290
258044_at	AT3G21270	ADOF2
258045_at	AT3G21280	UBP7
258046_at	AT3G21220	MKK5
258047_at	AT3G21240	4CL2
258048_at	AT3G16290	EMB2083
258049_at	AT3G16220	AT3G16220
258050_at	AT3G16200	AT3G16200
258051_at	AT3G16260	TRZ4
258052_at	AT3G16190	AT3G16190
258053_at	AT3G16230	AT3G16230
258054_at	AT3G16240	DELTA-TIP
258055_at	AT3G16250	NDF4
258056_at	AT3G29010	AT3G29010
258057_at	AT3G28970	AAR3
258058_at	AT3G28980	AT3G28980
258059_at	AT3G29035	ATNAC3
258060_at	AT3G26030	ATB'_DELTA
258061_at	AT3G25910	AT3G25910
258062_at	AT3G26000	AT3G26000
258063_at	AT3G14620	CYP72A8
258064_at	AT3G14680	CYP72A14
258065_at	AT3G25960	AT3G25960
258066_at	AT3G25970	AT3G25970
258067_at	AT3G25980	MAD2
258068_at	AT3G25990	AT3G25990
258069_at	AT3G26010	AT3G26010
258070_at	AT3G26040	AT3G26040
258071_s_at	AT3G26070	AT3G26070
258072_at	AT3G26090	RGS1
258073_at	AT3G25880	AT3G25880
258074_at	AT3G25890	AT3G25890
258075_at	AT3G25900	HMT-1
258076_at	AT3G25920	RPL15
258077_at	AT3G26110	AT3G26110
258078_at	AT3G25870	AT3G25870
258079_at	AT3G25940	AT3G25940
258080_at	AT3G25930	AT3G25930
258081_at	AT3G26085	AT3G26085
258082_at	AT3G25905	CLE27
258083_at	AT3G25855	AT3G25855
258084_at	AT3G26020	AT3G26020
258085_at	AT3G26100	AT3G26100
258086_at	AT3G25860	LTA2
258087_at	AT3G26060	ATPRX_Q
258088_at	AT3G14580	AT3G14580
258089_at	AT3G14740	AT3G14740
258090_at	AT3G14600	AT3G14600
258091_at	AT3G14560	AT3G14560
258092_at	AT3G14595	AT3G14595
258093_at	AT3G14750	AT3G14750
258094_at	AT3G14690	CYP72A15
258095_at	AT3G23610	DSPTP1
258096_at	AT3G23650	AT3G23650
258097_at	AT3G23660	AT3G23660
258098_at	AT3G23670	KINESIN-12B
258099_at	AT3G23540	AT3G23540
258100_at	AT3G23550	AT3G23550
258101_at	AT3G23590	RFR1
258102_at	AT3G23600	AT3G23600
258103_at	AT3G23630	IPT7
258104_at	AT3G23620	AT3G23620
258105_at	AT3G23605	AT3G23605
258106_at	AT3G23580	RNR2A
258107_at	AT3G23560	ALF5
258108_at	AT3G23570	AT3G23570
258109_at	AT3G23640	HGL1
258110_at	AT3G14610	CYP72A7
258111_at	AT3G14630	CYP72A9
258112_at	AT3G14640	CYP72A10
258113_at	AT3G14650	CYP72A11
258114_at	AT3G14660	CYP72A13
258115_at	AT3G14670	AT3G14670
258116_at	AT3G14520	AT3G14520
258117_at	AT3G14700	AT3G14700
258118_at	AT3G14710	AT3G14710
258119_at	AT3G14720	MPK19
258120_at	AT3G14730	AT3G14730
258121_s_at	AT3G14530	GGPS3
258122_at	AT3G14570	ATGSL04
258123_at	AT3G18040	MPK9
258124_at	AT3G18215	AT3G18215
258125_s_at	AT3G23520	AT3G23520
258126_at	AT3G24490	AT3G24490
258127_at	AT3G24570	AT3G24570
258128_at	AT3G24590	PLSP1
258129_at	AT3G24620	ROPGEF8
258130_at	AT3G24510	AT3G24510
258131_at	AT3G24540	AT3G24540
258132_at	AT3G24550	ATPERK1
258133_at	AT3G24500	MBF1C
258134_at	AT3G24530	AT3G24530
258135_at	AT3G24506	AT3G24506
258136_at	AT3G24560	RSY3
258137_at	AT3G24515	UBC37
258138_at	AT3G24492	MSH7
258139_at	AT3G24520	HSFC1
258140_at	AT3G24503	ALDH2C4
258141_at	AT3G18035	HON4
258142_at	AT3G18120	AT3G18120
258143_at	AT3G18170	AT3G18170
258144_at	AT3G18180	AT3G18180
258145_at	AT3G18200	AT3G18200
258146_at	AT3G18060	AT3G18060
258147_at	AT3G18070	BGLU43
258148_s_at	AT3G18090	NRPD2B
258149_at	AT3G18110	EMB1270
258150_at	AT3G18160	PEX3-1
258151_at	AT3G18080	BGLU44
258152_at	AT3G18190	AT3G18190
258153_at	AT3G18165	MOS4
258154_at	AT3G18210	AT3G18210
258155_at	AT3G18130	RACK1C_AT
258156_at	AT3G18050	AT3G18050
258157_at	AT3G18100	MYB4R1
258158_at	AT3G17790	PAP17
258159_at	AT3G17840	RLK902
258160_at	AT3G17820	GLN1.3
258161_at	AT3G17930	AT3G17930
258162_at	AT3G17810	PYD1
258163_at	AT3G17940	AT3G17940
258164_at	AT3G17910	SURF1
258165_at	AT3G17900	AT3G17900
258166_at	AT3G21540	AT3G21540
258167_at	AT3G21560	UGT84A2
258168_at	AT3G21570	AT3G21570
258169_at	AT3G21590	AT3G21590
258170_at	AT3G21600	AT3G21600
258171_at	AT3G21610	AT3G21610
258172_at	AT3G21620	AT3G21620
258173_at	AT3G21630	CERK1
258174_at	AT3G21470	AT3G21470
258175_at	AT3G21640	TWD1
258176_at	AT3G21650	AT3G21650
258177_at	AT3G21660	AT3G21660
258178_at	AT3G21680	AT3G21680
258179_at	AT3G21690	AT3G21690
258180_at	AT3G21480	AT3G21480
258181_at	AT3G21670	AT3G21670
258182_at	AT3G21500	DXPS1
258183_at	AT3G21550	DMP2
258184_at	AT3G21510	AHP1
258185_at	AT3G21580	AT3G21580
258186_s_at	AT3G17850	AT3G17850
258187_at	AT3G17870	ATTDX
258188_at	AT3G17800	AT3G17800
258189_at	AT3G17860	JAZ3
258190_at	AT3G29080	AT3G29080
258191_at	AT3G29100	VTI13
258192_at	AT3G29110	AT3G29110
258193_at	AT3G29090	PME31
258194_at	AT3G29170	AT3G29170
258195_at	AT3G13890	ATMYB26
258196_at	AT3G13980	AT3G13980
258197_at	AT3G14000	ATBRXL2
258198_at	AT3G14020	NF-YA6
258199_at	AT3G14030	AT3G14030
258200_at	AT3G13900	AT3G13900
258201_at	AT3G13910	AT3G13910
258202_at	AT3G13940	AT3G13940
258203_at	AT3G13950	AT3G13950
258204_at	AT3G13960	AtGRF5
258205_at	AT3G13970	APG12B
258206_at	AT3G14010	CID4
258207_at	AT3G14050	RSH2
258208_at	AT3G13930	AT3G13930
258209_at	AT3G14060	GAPC1
258210_at	AT3G13920	EIF4A1
258211_at	AT3G17890	AT3G17890
258212_at	AT3G17920	AT3G17920
258213_at	AT3G17950	AT3G17950
258214_at	AT3G17960	atToc64-III
258215_at	AT3G17970	atToc64-III
258216_at	AT3G17980	AT3G17980
258217_at	AT3G17990	XPL1
258218_at	AT3G18000	XPL1
258219_at	AT3G17880	ATTDX
258220_at	AT3G17830	AT3G17830
258221_at	AT3G29160	AKIN11
258222_at	AT3G15680	AT3G15680
258223_at	AT3G15840	PIFI
258224_at	AT3G15670	AT3G15670
258225_at	AT3G15630	AT3G15630
258226_at	AT3G15730	PLDALPHA1
258227_at	AT3G15620	UVR3
258228_at	AT3G27610	AT3G27610
258229_at	AT3G27700	AT3G27700
258230_s_at	AT3G27710	ARI13
258231_at	AT3G27730	RCK
258232_at	AT3G27750	AT3G27750
258233_at	AT3G27780	MYB118
258234_at	AT3G27785	MYB118
258235_at	AT3G27620	AOX1C
258236_at	AT3G27800	AT3G27800
258237_at	AT3G27810	ATMYB21
258238_at	AT3G27670	RST1
258239_at	AT3G27690	LHCB2.3
258240_at	AT3G27660	OLEO4
258241_at	AT3G27650	LBD25
258242_at	AT3G27640	AT3G27640
258243_at	AT3G27740	CARA
258244_at	AT3G27770	AT3G27770
258245_at	AT3G29075	AT3G29075
258246_s_at	AT3G29120	AT3G29120
258247_at	AT3G29130	AT3G29130
258248_at	AT3G29140	AT3G29140
258249_s_at	AT3G15820	AT3G15820
258250_at	AT3G15850	FAD5
258251_at	AT3G15810	AT3G15810
258252_at	AT3G15720	AT3G15720
258253_at	AT3G26760	AT3G26760
258254_at	AT3G26780	AT3G26782
258255_at	AT3G26800	AT3G26800
258256_at	AT3G26890	AT3G26890
258257_at	AT3G26770	AT3G26770
258258_at	AT3G26790	FUS3
258259_s_at	AT3G26840	AT3G26840
258260_at	AT3G26850	AT3G26850
258261_at	AT3G15740	AT3G15740
258262_at	AT3G15770	AT3G15770
258263_at	AT3G15780	AT3G15780
258264_at	AT3G15790	MBD11
258265_at	AT3G15800	AT3G15800
258266_at	AT3G15860	AT3G15860
258267_at	AT3G15870	AT3G15870
258268_at	AT3G15880	WSIP2
258269_at	AT3G15690	AT3G15690
258270_at	AT3G15650	AT3G15650
258271_at	AT3G15605	AT3G15605
258272_at	AT3G15610	AT3G15610
258273_at	AT3G15660	GRX4
258274_at	AT3G15640	AT3G15640
258275_at	AT3G15760	AT3G15760
258276_at	AT3G15710	AT3G15710
258277_at	AT3G26830	PAD3
258278_at	AT3G26860	AT3G26860
258279_at	AT3G26870	AT3G26870
258280_at	AT3G26880	AT3G26880
258281_at	AT3G26900	SKL1
258282_at	AT3G26910	AT3G26910
258283_at	AT3G26750	AT3G26750
258284_at	AT3G16080	AT3G16080
258285_at	AT3G16140	PSAH-1
258286_at	AT3G16060	AT3G16060
258287_at	AT3G15990	SULTR3;4
258288_at	AT3G23295	LSH4
258289_at	AT3G23450	AT3G23450
258290_at	AT3G23460	AT3G23460
258291_at	AT3G23310	AT3G23310
258292_at	AT3G23330	AT3G23330
258293_at	AT3G23430	PHO1
258294_at	AT3G23350	AT3G23350
258295_at	AT3G23400	FIB4
258296_at	AT3G23390	AT3G23390
258297_at	AT3G23325	AT3G23325
258298_at	AT3G23300	AT3G23300
258299_at	AT3G23410	FAO3
258300_at	AT3G23340	ckl10
258301_at	AT3G30510	AT3G30510
258302_at	AT3G30610	AT3G30610
258303_at	AT3G30620	AT3G30620
258304_at	AT3G30640	AT3G30640
258305_at	AT3G30650	AT3G30650
258306_at	AT3G30530	ATBZIP42
258307_x_at	AT3G30560	AT3G30560
258308_at	AT3G30570	AT3G30570
258309_at	AT3G30585	AT3G30585
258310_at	AT3G26744	ICE1
258311_at	AT3G26810	AFB2
258312_at	AT3G16170	AT3G16170
258313_at	AT3G15970	AT3G15970
258314_at	AT3G16100	ATRABG3C
258315_at	AT3G16175	AT3G16175
258316_at	AT3G22660	AT3G22660
258317_at	AT3G22670	AT3G22670
258318_at	AT3G22680	RDM1
258319_at	AT3G22700	AT3G22700
258320_at	AT3G22710	AT3G22710
258321_at	AT3G22840	ELIP1
258322_at	AT3G22740	HMT3
258323_at	AT3G22750	AT3G22750
258324_at	AT3G22780	TSO1
258325_at	AT3G22830	HSFA6B
258326_at	AT3G22760	SOL1
258327_at	AT3G22640	PAP85
258328_at	AT3G16090	AT3G16090
258329_at	AT3G16110	ATPDIL1-6
258330_at	AT3G16130	ROPGEF13
258331_at	AT3G15980	AT3G15980
258332_at	AT3G16180	AT3G16180
258333_at	AT3G16000	MFP1
258334_at	AT3G16010	AT3G16010
258335_at	AT3G16020	AT3G16020
258336_at	AT3G16050	PDX1.2
258337_at	AT3G16040	AT3G16040
258338_at	AT3G16150	AT3G16150
258339_at	AT3G16120	AT3G16120
258340_at	AT3G22770	AT3G22770
258341_at	AT3G22790	AT3G22790
258342_at	AT3G22800	AT3G22800
258343_at	AT3G22810	AT3G22810
258344_at	AT3G22650	CEG
258345_at	AT3G22845	AT3G22845
258346_at	AT3G22690	AT3G22690
258347_at	AT3G17520	AT3G17520
258348_at	AT3G17710	AT3G17710
258349_at	AT3G17610	HYH
258350_at	AT3G17510	CIPK1
258351_at	AT3G17700	CNBT1
258352_at	AT3G17600	IAA31
258353_s_at	AT3G17650	YSL5
258354_at	AT3G14320	AT3G14320
258355_at	AT3G14330	AT3G14330
258356_at	AT3G14340	AT3G14340
258357_at	AT3G14350	SRF7
258358_at	AT3G14380	AT3G14380
258359_s_at	AT3G14415	AT3G14415
258360_at	AT3G14250	AT3G14250
258361_at	AT3G14270	FAB1B
258362_at	AT3G14280	AT3G14280
258363_at	AT3G14300	ATPMEPCRC
258364_at	AT3G14225	GLIP4
258365_s_at	AT3G14390	AT3G14390
258366_at	AT3G14230	RAP2.2
258367_at	AT3G14370	WAG2
258368_at	AT3G14240	AT3G14240
258369_at	AT3G14310	ATPME3
258370_at	AT3G14395	AT3G14395
258371_at	AT3G14410	AT3G14410
258372_at	AT3G14400	UBP25
258373_at	AT3G14290	PAE2
258374_at	AT3G14360	AT3G14360
258375_at	AT3G17470	CRSH
258376_at	AT3G17680	AT3G17680
258377_at	AT3G17690	CNGC19
258378_at	AT3G17490	AT3G17490
258379_at	AT3G16700	AT3G16700
258380_at	AT3G16650	AT3G16650
258381_at	AT3G16630	KINESIN-13A
258382_at	AT3G15355	UBC25
258383_at	AT3G15440	AT3G15440
258384_at	AT3G15490	AT3G15490
258385_at	AT3G15510	ATNAC2
258386_at	AT3G15520	AT3G15520
258387_at	AT3G15550	AT3G15550
258388_at	AT3G15370	ATEXPA12
258389_at	AT3G15390	SDE5
258390_at	AT3G15410	AT3G15410
258391_at	AT3G15420	AT3G15420
258392_at	AT3G15400	ATA20
258393_at	AT3G15480	AT3G15480
258394_at	AT3G15530	AT3G15530
258395_at	AT3G15500	ANAC055
258396_at	AT3G15460	AT3G15460
258397_at	AT3G15357	AT3G15357
258398_at	AT3G15360	TRX-M4
258399_at	AT3G15540	IAA19
258400_at	AT3G15470	AT3G15470
258401_at	AT3G15430	AT3G15430
258402_at	AT3G15450	AT3G15450
258403_at	AT3G15380	AT3G15380
258404_at	AT3G17465	RPL3P
258405_at	AT3G17590	BSH
258406_at	AT3G17615	ATRBL14
258407_at	AT3G17620	AT3G17620
258408_at	AT3G17630	ATCHX19
258409_at	AT3G17640	AT3G17640
258410_at	AT3G16780	AT3G16780
258411_at	AT3G17280	AT3G17280
258412_at	AT3G17210	HS1
258413_at	AT3G17300	AT3G17300
258414_at	AT3G17380	AT3G17380
258415_at	AT3G17390	MTO3
258416_at	AT3G17310	AT3G17310
258417_at	AT3G17365	AT3G17365
258418_at	AT3G16660	AT3G16660
258419_at	AT3G16670	AT3G16670
258420_at	AT3G16680	AT3G16680
258421_at	AT3G16690	AT3G16690
258422_at	AT3G16710	AT3G16710
258423_at	AT3G16730	AT3G16730
258424_at	AT3G16750	AT3G16750
258425_at	AT3G16760	AT3G16760
258426_at	AT3G16790	PLDP1
258427_at	AT3G16600	AT3G16600
258428_at	AT3G16610	AT3G16610
258429_at	AT3G16620	TOC120
258430_at	AT3G16785	PLDP1
258431_at	AT3G16580	AT3G16580
258432_at	AT3G16570	RALFL23
258433_at	AT3G16640	TCTP
258434_at	AT3G16770	ATEBP
258435_at	AT3G16740	AT3G16740
258436_at	AT3G16720	ATL2
258437_at	AT3G16560	AT3G16560
258438_at	AT3G17230	AT3G17230
258439_at	AT3G17240	mtLPD2
258440_at	AT3G17250	AT3G17250
258441_at	AT3G17260	AT3G17265
258442_at	AT3G01015	AT3G01015
258443_at	AT3G22280	AT3G22290
258444_at	AT3G22380	TIC
258445_at	AT3G22400	LOX5
258446_at	AT3G22430	AT3G22430
258447_at	AT3G22450	AT3G22450
258448_at	AT3G22290	AT3G22290
258449_s_at	AT3G22310	PMH1
258450_at	AT3G22340	AT3G22340
258451_at	AT3G22360	AOX1B
258452_at	AT3G22370	AOX1A
258453_at	AT3G22320	NRPB5
258454_at	AT3G22300	RPS10
258455_at	AT3G22440	AT3G22440
258456_at	AT3G22420	WNK2
258457_at	AT3G22422	IGPD
258458_at	AT3G22435	AT3G22430
258459_at	AT3G17290	AT3G17290
258460_at	AT3G17330	ECT6
258461_at	AT3G17340	AT3G17340
258462_at	AT3G17350	AT3G17350
258463_at	AT3G17410	AT3G17410
258464_at	AT3G17360	POK1
258465_at	AT3G17220	PMEI2
258466_at	AT3G06040	AT3G06040
258467_at	AT3G06060	AT3G06060
258468_at	AT3G06070	AT3G06070
258469_at	AT3G06050	PRXIIF
258470_at	AT3G06035	AT3G06035
258471_at	AT3G06030	ANP3
258472_at	AT3G06080	AT3G06080
258473_s_at	AT3G02610	AT3G02610
258474_at	AT3G02650	AT3G02650
258475_at	AT3G02660	emb2768
258476_at	AT3G02400	AT3G02400
258477_at	AT3G02680	NBS1
258478_at	AT3G02710	AT3G02710
258479_at	AT3G02440	TBL20
258480_at	AT3G02640	AT3G02640
258481_at	AT3G02600	LPP3
258482_at	AT3G02530	AT3G02530
258483_at	AT3G02570	MEE31
258484_at	AT3G02580	STE1
258485_at	AT3G02630	AT3G02630
258486_at	AT3G02560	AT3G02560
258487_at	AT3G02550	LBD41
258488_at	AT3G02420	AT3G02420
258489_at	AT3G02520	GRF7
258490_at	AT3G02670	AT3G02670
258491_at	AT3G02700	AT3G02700
258492_at	AT3G02390	AT3G02390
258493_at	AT3G02555	AT3G02555
258494_at	AT3G02450	AT3G02450
258495_at	AT3G02690	AT3G02690
258496_at	AT3G02460	AT3G02460
258497_at	AT3G02380	COL2
258498_at	AT3G02480	AT3G02480
258499_at	AT3G02540	RAD23-3
258500_at	AT3G02470	CPuORF9
258501_at	AT3G06780	AT3G06780
258502_at	AT3G02490	AT3G02490
258503_at	AT3G02500	AT3G02500
258504_at	AT3G02590	AT3G02590
258505_at	AT3G06530	AT3G06530
258506_at	AT3G06520	AT3G06520
258507_at	AT3G06500	AT3G06500
258508_at	AT3G06640	AT3G06640
258509_at	AT3G06620	AT3G06620
258510_at	AT3G06600	AT3G06600
258511_at	AT3G06590	AT3G06590
258512_at	AT3G06510	SFR2
258513_at	AT3G06630	AT3G06630
258514_at	AT3G06610	AT3G06610
258515_at	AT3G06650	ACLB-1
258516_at	AT3G06490	MYB108
258517_at	AT3G06580	GALK
258518_at	AT3G06570	AT3G06570
258519_at	AT3G06760	AT3G06760
258520_at	AT3G06710	AT3G06710
258521_at	AT3G06680	AT3G06680
258522_at	AT3G06660	AT3G06660
258523_at	AT3G06830	AT3G06830
258524_at	AT3G06810	IBR3
258525_at	AT3G06800	IBR3
258526_at	AT3G06790	AT3G06790
258527_at	AT3G06850	BCE2
258528_at	AT3G06770	AT3G06770
258529_at	AT3G06740	GATA15
258530_at	AT3G06840	AT3G06840
258531_at	AT3G06720	IMPA-1
258532_at	AT3G06700	AT3G06700
258533_at	AT3G06670	AT3G06670
258534_at	AT3G06730	TRX_z
258535_at	AT3G06750	AT3G06750
258536_at	AT3G06540	REP
258537_at	AT3G04210	AT3G04210
258538_at	AT3G06950	AT3G06950
258539_at	AT3G06970	AT3G06970
258540_at	AT3G06990	AT3G06990
258541_at	AT3G07000	AT3G07000
258542_at	AT3G07030	AT3G07030
258543_at	AT3G06870	AT3G06870
258544_at	AT3G07040	RPM1
258545_at	AT3G07050	AT3G07050
258546_at	AT3G07060	emb1974
258547_at	AT3G06895	AT3G06895
258548_at	AT3G06910	ULP1A
258549_at	AT3G06930	PRMT4B
258550_at	AT3G06940	AT3G06940
258551_at	AT3G06890	AT3G06890
258552_at	AT3G07010	AT3G07010
258553_at	AT3G06960	PDE320
258554_at	AT3G06980	AT3G06980
258555_at	AT3G06860	MFP2
258556_at	AT3G07020	AT3G07020
258557_at	AT3G05990	AT3G05990
258558_at	AT3G06000	AT3G06000
258559_at	AT3G06010	ATCHR12
258560_at	AT3G06020	AT3G06020
258561_at	AT3G05960	STP6
258562_at	AT3G05980	AT3G05980
258563_at	AT3G05970	LACS6
258564_at	AT3G06560	PAPS3
258565_at	AT3G04350	AT3G04350
258566_at	AT3G04110	GLR1.1
258567_at	AT3G04080	ATAPY1
258568_at	AT3G04470	AT3G04470
258569_at	AT3G04400	emb2171
258570_at	AT3G04530	PPCK2
258571_at	AT3G04420	anac048
258572_at	AT3G04270	AT3G04270
258573_at	AT3G04260	PTAC3
258574_at	AT3G04250	AT3G04250
258575_at	AT3G04240	SEC
258576_at	AT3G04230	AT3G04230
258577_at	AT3G04220	AT3G04220
258578_at	AT3G04200	AT3G04200
258579_s_at	AT3G04190	AT3G04190
258580_at	AT3G04170	AT3G04170
258581_at	AT3G04160	AT3G04160
258582_at	AT3G04150	AT3G04150
258583_at	AT3G04100	AGL57
258584_at	AT3G04090	SIP1A
258585_at	AT3G04340	emb2458
258586_s_at	AT3G04320	AT3G04320
258587_at	AT3G04310	AT3G04310
258588_s_at	AT3G04120	GAPC1
258589_at	AT3G04290	LTL1
258590_at	AT3G04280	ARR22
258591_at	AT3G04360	AT3G04360
258592_at	AT3G04130	AT3G04130
258593_at	AT3G04480	AT3G04480
258594_at	AT3G04490	AT3G04490
258595_at	AT3G04500	AT3G04500
258596_at	AT3G04510	LSH2
258597_x_at	AT3G04390	AT3G04390
258598_at	AT3G04410	AT3G04410
258599_at	AT3G04520	THA2
258600_at	AT3G02810	AT3G02810
258601_at	AT3G02760	AT3G02760
258602_at	AT3G02750	AT3G02750
258603_at	AT3G02990	ATHSFA1E
258604_at	AT3G02980	MCC1
258605_at	AT3G02970	EXL6
258606_at	AT3G02840	AT3G02840
258607_at	AT3G02730	TRXF1
258608_at	AT3G03020	AT3G03020
258609_at	AT3G02910	AT3G02910
258610_at	AT3G02875	ILR1
258611_at	AT3G02860	AT3G02860
258612_at	AT3G02920	RPA32B
258613_at	AT3G02870	VTC4
258614_at	AT3G02770	AT3G02770
258615_at	AT3G02740	AT3G02740
258616_at	AT3G02880	AT3G02880
258617_at	AT3G03000	AT3G03000
258618_at	AT3G02885	GASA5
258619_at	AT3G02780	IPP2
258620_at	AT3G02940	MYB107
258621_at	AT3G02830	ZFN1
258622_at	AT3G02720	AT3G02720
258623_at	AT3G02790	AT3G02790
258624_at	AT3G02950	THO7
258625_at	AT3G04370	PDLP4
258626_at	AT3G04450	AT3G04450
258627_at	AT3G04460	PEX12
258628_at	AT3G02890	AT3G02890
258629_at	AT3G02850	SKOR
258630_at	AT3G02820	AT3G02820
258631_at	AT3G07970	QRT2
258632_s_at	AT3G07980	MAPKKK7
258633_at	AT3G07990	SCPL27
258634_at	AT3G08000	AT3G08000
258635_at	AT3G08020	AT3G08020
258636_at	AT3G07890	AT3G07890
258637_at	AT3G07880	SCN1
258638_at	AT3G07950	AT3G07950
258639_at	AT3G07820	AT3G07820
258640_at	AT3G07930	AT3G07930
258641_at	AT3G08030	AT3G08030
258642_at	AT3G07910	AT3G07910
258643_at	AT3G08010	ATAB2
258644_at	AT3G07810	AT3G07810
258645_s_at	AT3G07850	AT3G07850
258646_at	AT3G08040	FRD3
258647_at	AT3G07870	AT3G07870
258648_at	AT3G07900	AT3G07900
258649_at	AT3G09840	CDC48
258650_at	AT3G09830	AT3G09830
258651_at	AT3G09920	PIP5K9
258652_at	AT3G09910	ATRABC2B
258653_at	AT3G09870	AT3G09870
258654_at	AT3G09860	AT3G09860
258655_at	AT3G09805	IDH-VI
258656_at	AT3G09900	ATRABE1E
258657_at	AT3G09890	AT3G09890
258658_at	AT3G09820	ADK1
258659_at	AT3G09880	ATB'_BETA
258660_at	AT3G09850	AT3G09850
258661_at	AT3G02930	AT3G02930
258662_at	AT3G02900	AT3G02900
258663_at	AT3G08670	AT3G08670
258664_at	AT3G08700	UBC12
258665_at	AT3G08710	ATH9
258666_at	AT3G08550	KOB1
258667_at	AT3G08750	AT3G08750
258668_at	AT3G08780	AT3G08780
258669_at	AT3G08800	AT3G08800
258670_at	AT3G08810	AT3G08810
258671_at	AT3G08560	VHA-E2
258672_at	AT3G08570	AT3G08570
258673_at	AT3G08620	AT3G08620
258674_at	AT3G08740	AT3G08740
258675_at	AT3G08770	LTP6
258676_at	AT3G08600	AT3G08600
258677_at	AT3G08730	PK1
258678_at	AT3G08690	UBC11
258679_at	AT3G08590	AT3G08590
258680_at	AT3G08580	AAC1
258681_at	AT3G08610	AT3G08610
258682_at	AT3G08720	S6K2
258683_at	AT3G08760	ATSIK
258684_at	AT3G08680	AT3G08680
258685_at	AT3G07830	AT3G07830
258686_at	AT3G07840	AT3G07840
258687_at	AT3G07860	AT3G07860
258688_at	AT3G07920	AT3G07920
258689_at	AT3G07940	AT3G07940
258690_at	AT3G07960	AT3G07960
258691_at	AT3G08630	AT3G08630
258692_at	AT3G08640	AT3G08640
258693_at	AT3G08650	AT3G08650
258694_at	AT3G08660	AT3G08660
258695_at	AT3G09640	APX2
258696_at	AT3G09650	HCF152
258697_at	AT3G09660	MCM8
258698_at	AT3G09690	AT3G09690
258699_at	AT3G09460	AT3G09470
258700_at	AT3G09710	IQD1
258701_at	AT3G09720	AT3G09720
258702_at	AT3G09730	AT3G09730
258703_at	AT3G09750	AT3G09750
258704_at	AT3G09780	CCR1
258705_at	AT3G09470	AT3G09470
258706_at	AT3G09570	AT3G09570
258707_at	AT3G09480	AT3G09480
258708_at	AT3G09580	AT3G09580
258709_at	AT3G09500	AT3G09500
258710_s_at	AT3G09800	AT3G09800
258711_at	AT3G09790	UBQ8
258712_s_at	AT3G09680	AT3G09680
258713_at	AT3G09735	AT3G09735
258714_at	AT3G09770	AT3G09770
258715_at	AT3G09630	AT3G09630
258716_at	AT3G09700	AT3G09700
258717_at	AT3G09740	SYP71
258718_at	AT3G09760	AT3G09760
258719_at	AT3G09540	AT3G09540
258720_at	AT3G09550	AT3G09550
258721_at	AT3G09560	AT3G09560
258722_at	AT3G09590	AT3G09590
258723_at	AT3G09600	AT3G09600
258724_at	AT3G09610	AT3G09600
258725_at	AT3G09620	AT3G09620
258726_at	AT3G11745	AT3G11745
258727_at	AT3G11930	AT3G11930
258728_at	AT3G11800	AT3G11800
258729_at	AT3G11900	ANT1
258730_at	AT3G11730	ATFP8
258731_at	AT3G11880	AT3G11880
258732_at	AT3G05820	INVH
258733_at	AT3G05850	AT3G05850
258734_at	AT3G05860	AT3G05860
258735_at	AT3G05880	RCI2A
258736_at	AT3G05900	AT3G05900
258737_at	AT3G05940	AT3G05940
258738_at	AT3G05750	AT3G05750
258739_s_at	AT3G05770	AT3G05770
258740_at	AT3G05780	LON3
258741_at	AT3G05790	LON4
258742_at	AT3G05800	AIF1
258743_s_at	AT3G05840	ATSK12
258744_at	AT3G05830	AT3G05830
258745_at	AT3G05920	AT3G05920
258746_at	AT3G05950	AT3G05950
258747_at	AT3G05810	AT3G05810
258748_at	AT3G05930	GLP8
258749_at	AT3G05760	AT3G05760
258750_at	AT3G05910	AT3G05910
258751_at	AT3G05890	RCI2B
258752_at	AT3G09520	ATEXO70H4
258753_at	AT3G09530	ATEXO70H3
258754_at	AT3G11920	AT3G11920
258755_at	AT3G11950	ATHST
258756_at	AT3G11960	AT3G11960
258757_at	AT3G10910	AT3G10910
