PROBE	ID
248064_at	AT5G55570
248065_at	AT5G55580
248067_at	AT5G55600
248068_at	AT5G55610
248028_at	AT5G55620
248031_at	AT5G55640
248069_at	AT5G55650
248070_at	AT5G55660
248071_at	AT5G55670
248072_at	AT5G55680
248073_at	AT5G55720
248076_at	AT5G55750
248077_at	AT5G55770
248078_at	AT5G55780
248079_at	AT5G55790
248052_at	AT5G55800
248055_at	AT5G55830
248024_at	AT5G55840
248032_at	AT5G55860
248035_at	AT5G55900
248039_at	AT5G55950
248042_at	AT5G55960
248040_at	AT5G55970
248038_at	AT5G55980
248044_at	AT5G56020
248046_at	AT5G56040
248047_at	AT5G56070
248050_at	AT5G56100
247994_at	AT5G56140
247995_at	AT5G56160
248000_at	AT5G56190
247998_at	AT5G56200
248003_at	AT5G56220
248005_at	AT5G56240
248007_at	AT5G56260
248012_at	AT5G56310
247989_at	AT5G56350
248015_at	AT5G56370
248016_at	AT5G56380
248017_at	AT5G56460
248019_at	AT5G56480
247992_at	AT5G56520
247961_at	AT5G56570
247963_at	AT5G56590
247966_at	AT5G56610
247968_at	AT5G56670
247969_at	AT5G56700
247978_at	AT5G56710
247971_at	AT5G56730
247973_at	AT5G56770
247985_at	AT5G56790
247975_at	AT5G56800
247976_at	AT5G56830
247977_at	AT5G56850
247986_at	AT5G56880
247987_at	AT5G56900
247988_at	AT5G56910
247932_at	AT5G56920
247935_at	AT5G56940
247933_at	AT5G56980
247934_at	AT5G57000
247931_at	AT5G57040
247930_at	AT5G57060
247958_at	AT5G57070
247959_at	AT5G57080
247944_at	AT5G57100
247942_at	AT5G57120
247948_at	AT5G57130
247945_at	AT5G57150
247943_at	AT5G57170
247941_at	AT5G57200
247950_at	AT5G57230
247952_at	AT5G57250
247900_at	AT5G57290
247901_at	AT5G57300
247927_at	AT5G57310
247929_at	AT5G57330
247903_at	AT5G57340
247899_at	AT5G57345
247909_at	AT5G57370
247905_at	AT5G57400
247910_at	AT5G57410
247907_at	AT5G57460
247912_at	AT5G57480
247922_at	AT5G57500
247913_at	AT5G57510
247915_at	AT5G57570
247870_at	AT5G57580
247918_at	AT5G57610
247919_at	AT5G57650
247924_at	AT5G57655
247920_at	AT5G57670
247872_at	AT5G57670
247881_at	AT5G57700
247874_at	AT5G57710
247875_at	AT5G57720
247876_at	AT5G57730
247878_at	AT5G57760
247879_at	AT5G57770
247882_at	AT5G57785
247883_at	AT5G57790
247865_at	AT5G57815
247885_at	AT5G57830
247837_at	AT5G57840
247836_at	AT5G57860
247835_at	AT5G57910
247896_at	AT5G57950
247891_at	AT5G57960
247892_at	AT5G57970
247894_at	AT5G58003
247840_at	AT5G58020
247842_at	AT5G58030
247845_at	AT5G58090
247846_at	AT5G58100
247847_at	AT5G58110
247848_at	AT5G58120
247850_at	AT5G58150
247861_at	AT5G58160
247854_at	AT5G58200
247855_at	AT5G58210
247809_at	AT5G58280
247856_at	AT5G58300
247813_at	AT5G58330
247803_at	AT5G58340
247818_at	AT5G58370
247817_at	AT5G58375
247812_at	AT5G58390
247857_at	AT5G58400
247859_at	AT5G58410
247815_at	AT5G58420
247823_at	AT5G58450
247826_at	AT5G58480
247834_at	AT5G58490
247828_at	AT5G58510
247829_at	AT5G58520
247830_at	AT5G58530
247831_at	AT5G58540
247800_at	AT5G58570
247833_at	AT5G58575
247772_at	AT5G58610
247795_at	AT5G58620
247787_at	AT5G58640
247774_at	AT5G58660
247789_at	AT5G58680
247790_at	AT5G58720
247777_at	AT5G58740
247778_at	AT5G58750
247781_at	AT5G58784
247792_at	AT5G58787
247782_at	AT5G58790
247783_at	AT5G58800
247784_at	AT5G58810
247785_at	AT5G58820
247798_at	AT5G58830
247799_at	AT5G58840
247768_at	AT5G58900
247748_at	AT5G58920
247770_at	AT5G58930
247750_at	AT5G58950
247742_at	AT5G58980
247747_at	AT5G59000
247744_at	AT5G59020
247751_at	AT5G59050
247752_at	AT5G59060
247753_at	AT5G59070
247754_at	AT5G59080
247756_at	AT5G59100
247757_at	AT5G59110
247760_at	AT5G59130
247721_at	AT5G59140
247762_at	AT5G59170
247764_at	AT5G59190
247738_at	AT5G59210
247739_at	AT5G59240
247709_at	AT5G59250
247710_at	AT5G59260
247711_at	AT5G59270
247719_at	AT5G59305
247713_at	AT5G59330
247716_at	AT5G59350
247715_at	AT5G59360
247734_at	AT5G59400
247725_at	AT5G59410
247707_at	AT5G59450
247705_at	AT5G59460
247706_at	AT5G59480
247727_at	AT5G59490
247702_at	AT5G59500
247729_at	AT5G59530
247679_at	AT5G59540
247732_at	AT5G59600
247733_at	AT5G59610
247681_at	AT5G59640
247682_at	AT5G59650
247683_at	AT5G59660
247684_at	AT5G59670
247685_at	AT5G59680
247686_at	AT5G59700
247687_at	AT5G59740
247688_at	AT5G59760
247689_at	AT5G59770
247698_at	AT5G59830
247699_at	AT5G59840
247657_at	AT5G59845
247654_at	AT5G59850
247700_at	AT5G59860
247701_at	AT5G59900
247674_at	AT5G59930
247675_at	AT5G59940
247653_at	AT5G59950
247650_at	AT5G59960
247646_at	AT5G59990
247647_at	AT5G60010
247649_at	AT5G60030
247660_at	AT5G60070
247661_at	AT5G60080
247662_at	AT5G60090
247665_at	AT5G60130
247666_at	AT5G60140
247667_at	AT5G60150
247624_at	AT5G60160
247669_at	AT5G60170
247670_at	AT5G60190
247614_at	AT5G60240
247615_at	AT5G60250
247616_at	AT5G60260
247617_at	AT5G60270
247618_at	AT5G60280
247619_at	AT5G60290
247620_at	AT5G60310
247623_at	AT5G60320
247622_at	AT5G60350
247628_at	AT5G60400
247632_at	AT5G60460
247633_at	AT5G60470
247634_at	AT5G60520
247645_at	AT5G60530
247636_at	AT5G60570
247642_at	AT5G60590
247640_at	AT5G60610
247610_at	AT5G60630
247584_at	AT5G60670
247585_at	AT5G60680
247611_at	AT5G60710
247590_at	AT5G60720
247612_at	AT5G60730
247583_at	AT5G60750
247582_at	AT5G60760
247594_at	AT5G60800
247595_at	AT5G60820
247596_at	AT5G60840
247603_at	AT5G60930
247609_at	AT5G60940
247551_at	AT5G60980
247608_at	AT5G60990
247556_at	AT5G61040
247557_at	AT5G61050
247560_at	AT5G61090
247561_at	AT5G61110
247562_at	AT5G61120
247564_at	AT5G61140
247566_at	AT5G61170
247567_at	AT5G61190
247572_at	AT5G61220
247569_at	AT5G61240
247568_at	AT5G61260
247576_at	AT5G61280
247577_at	AT5G61290
247578_at	AT5G61300
247520_at	AT5G61310
247580_at	AT5G61330
247522_at	AT5G61340
247581_at	AT5G61350
247547_at	AT5G61360
247550_at	AT5G61370
247548_at	AT5G61400
247521_at	AT5G61450
247526_at	AT5G61470
247513_at	AT5G61510
247529_at	AT5G61520
247545_at	AT5G61530
247530_at	AT5G61540
247531_at	AT5G61550
247532_at	AT5G61560
247533_at	AT5G61570
247540_at	AT5G61590
247546_at	AT5G61605
247535_at	AT5G61620
247541_at	AT5G61660
247544_at	AT5G61670
247539_at	AT5G61710
247512_at	AT5G61720
247516_at	AT5G61750
247518_at	AT5G61800
247488_at	AT5G61820
247489_at	AT5G61830
247499_at	AT5G61865
247491_at	AT5G61880
247492_at	AT5G61890
247500_at	AT5G61910
247501_at	AT5G61920
247502_at	AT5G61940
247505_at	AT5G61970
247504_at	AT5G61990
247510_at	AT5G62030
247462_at	AT5G62080
247484_at	AT5G62110
247467_at	AT5G62130
247486_at	AT5G62140
247487_at	AT5G62150
247459_at	AT5G62200
247463_at	AT5G62210
247473_at	AT5G62260
247474_at	AT5G62280
247449_at	AT5G62290
247476_at	AT5G62330
247477_at	AT5G62340
247450_at	AT5G62350
247478_at	AT5G62360
247481_at	AT5G62400
247483_at	AT5G62420
247453_at	AT5G62440
247454_at	AT5G62440
247438_at	AT5G62460
247425_at	AT5G62550
247426_at	AT5G62570
247427_at	AT5G62580
247428_at	AT5G62600
247430_at	AT5G62610
247429_at	AT5G62620
247446_at	AT5G62650
247441_at	AT5G62710
247443_at	AT5G62720
247447_at	AT5G62730
247402_at	AT5G62750
247408_at	AT5G62760
247448_at	AT5G62770
247421_at	AT5G62800
247423_at	AT5G62830
247400_at	AT5G62840
247394_at	AT5G62860
247404_at	AT5G62890
247407_at	AT5G62900
247395_at	AT5G62910
247396_at	AT5G62930
247398_at	AT5G62950
247399_at	AT5G62960
247411_at	AT5G63000
247412_at	AT5G63010
247413_at	AT5G63020
247417_at	AT5G63040
247415_at	AT5G63060
247416_at	AT5G63070
247419_at	AT5G63080
247420_at	AT5G63100
247378_at	AT5G63120
247393_at	AT5G63130
247375_at	AT5G63135
247373_at	AT5G63150
247377_at	AT5G63180
247374_at	AT5G63190
247363_at	AT5G63200
247364_at	AT5G63200
247365_at	AT5G63220
247366_at	AT5G63260
247372_at	AT5G63280
247367_at	AT5G63290
247369_at	AT5G63340
247384_at	AT5G63370
247380_at	AT5G63380
247381_at	AT5G63390
247383_at	AT5G63410
247332_at	AT5G63440
247387_at	AT5G63460
247361_at	AT5G63480
247389_at	AT5G63490
247390_at	AT5G63520
247353_at	AT5G63620
247335_at	AT5G63630
247336_at	AT5G63640
247338_at	AT5G63680
247339_at	AT5G63690
247340_at	AT5G63700
247357_at	AT5G63710
247343_at	AT5G63740
247349_at	AT5G63820
247350_at	AT5G63830
247299_at	AT5G63900
247305_at	AT5G63905
247308_at	AT5G63930
247309_at	AT5G63940
247311_at	AT5G63960
247318_at	AT5G63990
247315_at	AT5G64010
247316_at	AT5G64030
247322_at	AT5G64090
247297_at	AT5G64100
247326_at	AT5G64110
247327_at	AT5G64120
247328_at	AT5G64130
247329_at	AT5G64150
247296_at	AT5G64160
247323_at	AT5G64170
247295_at	AT5G64180
247324_at	AT5G64190
247270_at	AT5G64220
247287_at	AT5G64230
247283_at	AT5G64250
247271_at	AT5G64270
247278_at	AT5G64380
247285_at	AT5G64400
247277_at	AT5G64420
247290_at	AT5G64450
247261_at	AT5G64460
247291_at	AT5G64480
247292_at	AT5G64490
247260_at	AT5G64500
247236_at	AT5G64590
247237_at	AT5G64600
247239_at	AT5G64640
247247_at	AT5G64650
247249_at	AT5G64670
247241_at	AT5G64680
247242_at	AT5G64690
247244_at	AT5G64710
247256_at	AT5G64730
247255_at	AT5G64780
247253_at	AT5G64790
247258_at	AT5G64816
247209_at	AT5G64830
247214_at	AT5G64850
247208_at	AT5G64870
247211_at	AT5G64880
247206_at	AT5G64950
247233_at	AT5G64970
247234_at	AT5G64980
247207_at	AT5G65000
247212_at	AT5G65040
247226_at	AT5G65100
247200_at	AT5G65120
247227_at	AT5G65130
247230_at	AT5G65170
247203_at	AT5G65180
247178_at	AT5G65205
247201_at	AT5G65220
247197_at	AT5G65240
247174_at	AT5G65250
247173_at	AT5G65260
247198_at	AT5G65290
247177_at	AT5G65300
247179_at	AT5G65320
247192_at	AT5G65360
247181_at	AT5G65370
247193_at	AT5G65380
247183_at	AT5G65440
247186_at	AT5G65470
247194_at	AT5G65480
247187_at	AT5G65490
247195_at	AT5G65500
247169_at	AT5G65520
247170_at	AT5G65530
247171_at	AT5G65540
247172_at	AT5G65550
247141_at	AT5G65560
247142_at	AT5G65570
247143_at	AT5G65580
247144_at	AT5G65590
247145_at	AT5G65600
247146_at	AT5G65610
247152_at	AT5G65620
247150_at	AT5G65650
247149_at	AT5G65660
247163_at	AT5G65685
247155_at	AT5G65750
247156_at	AT5G65760
247160_at	AT5G65820
247166_at	AT5G65840
247167_at	AT5G65850
247168_at	AT5G65860
247111_at	AT5G65880
247119_at	AT5G65900
247114_at	AT5G65910
247112_at	AT5G65950
247113_at	AT5G65960
247120_at	AT5G65990
247078_at	AT5G66000
247121_at	AT5G66010
247123_at	AT5G66050
247124_at	AT5G66060
247125_at	AT5G66070
247126_at	AT5G66080
247139_at	AT5G66090
247138_at	AT5G66120
247129_at	AT5G66150
247130_at	AT5G66180
247133_at	AT5G66220
247134_at	AT5G66230
247106_at	AT5G66240
247140_at	AT5G66250
247135_at	AT5G66260
247083_at	AT5G66290
247085_at	AT5G66310
247087_at	AT5G66330
247088_at	AT5G66340
247090_at	AT5G66370
247091_at	AT5G66390
247077_at	AT5G66420
247096_at	AT5G66430
247049_at	AT5G66440
247098_at	AT5G66470
247072_at	AT5G66490
247099_at	AT5G66500
247100_at	AT5G66520
247101_at	AT5G66530
247046_at	AT5G66540
247102_at	AT5G66550
247048_at	AT5G66560
247074_at	AT5G66590
247047_at	AT5G66650
247050_at	AT5G66660
247051_at	AT5G66670
247053_at	AT5G66710
247055_at	AT5G66740
247057_at	AT5G66770
247061_at	AT5G66780
247068_at	AT5G66800
247062_at	AT5G66810
247070_at	AT5G66815
247063_at	AT5G66820
247064_at	AT5G66890
247045_at	AT5G66930
247066_at	AT5G66940
247067_at	AT5G66950
247015_at	AT5G66960
247016_at	AT5G66970
247017_at	AT5G66980
247024_at	AT5G66985
247018_at	AT5G67000
247019_at	AT5G67010
247020_at	AT5G67020
247021_at	AT5G67040
247022_at	AT5G67050
247027_at	AT5G67090
247036_at	AT5G67130
247040_at	AT5G67150
246983_at	AT5G67200
247042_at	AT5G67220
246985_at	AT5G67290
246988_at	AT5G67340
246989_at	AT5G67350
246997_at	AT5G67390
246992_at	AT5G67430
246994_at	AT5G67460
247006_at	AT5G67490
247010_at	AT5G67510
247003_at	AT5G67550
247014_at	AT5G67630
256924_at	AT3G29590
252780_at	AT3G42960
258392_at	AT3G15400
262697_at	AT1G75940
258643_at	AT3G08010
261564_at	AT1G01720
261202_at	AT1G12910
256072_at	AT1G18080
248002_at	AT5G56180
251187_at	AT3G62770
266990_at	AT2G39190
249109_at	AT5G43700
250900_at	AT5G03470
259404_at	AT1G17720
258659_at	AT3G09880
258060_at	AT3G26030
245248_at	AT4G15415
264928_at	AT1G60710
247158_at	AT5G65780
260969_at	AT1G12240
256787_at	AT3G13790
258197_at	AT3G14000
246084_at	AT5G20540
266209_at	AT2G27550
258023_at	AT3G19450
263826_at	AT2G40410
251975_at	AT3G53230
250899_at	AT5G03340
254306_at	AT4G22330
258559_at	AT3G06010
262757_at	AT1G16380
267275_at	AT2G30240
261816_at	AT1G08135
266161_at	AT2G28170
266160_at	AT2G28180
265637_at	AT2G27490
248014_at	AT5G56340
267368_at	AT2G44350
250892_at	AT5G03760
254773_at	AT4G13410
245546_at	AT4G15290
263793_at	AT2G24630
266656_at	AT2G25900
245791_at	AT1G32210
264361_at	AT1G03300
250754_at	AT5G05700
256068_at	AT1G13690
256257_at	AT3G11240
261741_at	AT1G47870
256938_at	AT3G22500
262053_at	AT1G79940
254458_at	AT4G21180
258984_at	AT3G08970
251182_at	AT3G62600
258730_at	AT3G11730
262992_at	AT1G54210
252264_at	AT3G49590
266056_at	AT2G40810
251686_at	AT3G56440
264828_at	AT1G03380
264192_at	AT1G54710
257025_at	AT3G19190
246307_at	AT3G51800
247542_at	AT5G61500
251286_at	AT3G61710
255283_at	AT4G04620
264285_at	AT1G62040
265510_at	AT2G05630
266106_at	AT2G45170
245391_at	AT4G16520
251393_at	AT3G60640
258880_at	AT3G06420
260773_at	AT1G78440
266952_at	AT2G34555
266907_at	AT2G34555
248700_at	AT5G48400
254106_at	AT4G24990
247082_at	AT5G66030
251231_at	AT3G62760
253411_at	AT4G32980
247232_at	AT5G64940
265721_at	AT2G40090
260395_at	AT1G69780
265060_at	AT1G52150
262303_at	AT1G70920
263690_at	AT1G26960
253921_at	AT4G26900
264845_at	AT1G03680
255379_at	AT4G03520
265476_at	AT2G15570
245283_at	AT4G13980
251166_at	AT3G63350
254878_at	AT4G11660
255811_at	AT4G10250
262601_at	AT1G15310
257124_at	AT3G20040
266923_at	AT2G45980
255671_at	AT4G00355
246265_at	AT1G31860
248279_at	AT5G52910
266101_at	AT2G37940
245670_at	AT1G28210
250672_at	AT5G06910
254400_at	AT4G21270
253903_at	AT4G27180
248150_at	AT5G54670
246802_at	AT5G27000
255265_at	AT4G05190
262920_at	AT1G79500
262753_at	AT1G16340
259069_at	AT3G11710
261927_at	AT1G22500
258436_at	AT3G16720
260454_at	AT1G72310
251412_at	AT3G60220
251190_at	AT3G62690
257906_at	AT3G25520
259312_at	AT3G05200
247802_at	AT5G58580
259982_at	AT1G76410
267418_at	AT2G35000
256464_at	AT1G32560
247939_at	AT5G57160
256125_at	AT1G18250
252350_at	AT3G48190
256623_at	AT3G19960
248204_at	AT5G54280
267145_at	AT2G38130
261316_at	AT1G53165
263591_at	AT2G01910
250916_at	AT5G03630
252743_at	AT3G43300
254370_at	AT4G21750
253733_at	AT4G29170
261460_at	AT1G07880
256075_at	AT1G18150
251170_at	AT3G63260
267579_at	AT2G42000
245070_at	AT2G23240
260326_at	AT1G63910
257220_at	AT3G27810
245081_at	AT2G23290
246844_at	AT5G26660
255675_at	AT4G00480
259294_at	AT3G05330
257972_at	AT3G27560
263248_at	AT2G31450
261314_at	AT1G52980
250715_at	AT5G06160
261435_at	AT1G07615
245335_at	AT4G16160
251208_at	AT3G62880
255629_at	AT4G00860
267600_at	AT2G33040
266449_at	AT2G43080
250236_at	AT5G13450
245024_at	ATCG00120
245014_at	ATCG00480
255290_at	AT4G04640
259485_at	AT1G15700
255046_at	AT4G09650
245013_at	ATCG00470
245025_at	ATCG00130
245026_at	ATCG00140
244995_at	ATCG00150
258029_at	AT3G27580
255524_at	AT4G02330
258363_at	AT3G14300
265246_at	AT2G43050
263100_at	AT2G05210
264213_at	AT1G65390
266177_at	AT2G02270
245867_at	AT1G58080
264673_at	AT1G09795
256679_at	AT3G52300
266183_at	AT2G38940
248096_at	AT5G55240
249328_at	AT5G40820
254127_at	AT4G24520
253664_at	AT4G30210
247081_at	AT5G66130
258406_at	AT3G17611
253955_at	AT4G27000
252913_at	AT4G39220
245083_at	AT2G23310
259908_at	AT1G60850
264805_at	AT1G08600
264921_at	AT1G60650
245714_at	AT5G04280
249206_at	AT5G42630
253930_at	AT4G26740
245790_at	AT1G32200
253624_at	AT4G30580
250620_at	AT5G07190
254597_at	AT4G18980
260842_at	AT1G29150
264197_at	AT1G22620
247122_at	AT5G66020
261224_at	AT1G20160
248676_at	AT5G48850
257169_at	AT3G24315
264594_at	AT2G17640
258683_at	AT3G08760
265822_at	AT2G17980
252416_at	AT3G47460
257179_at	AT3G13170
248699_at	AT5G48390
255016_at	AT4G10120
249611_at	AT5G37370
246009_at	AT5G08335
255569_at	AT4G01320
245578_at	AT4G14790
260703_at	AT1G32270
257734_at	AT3G18370
258187_at	AT3G17880
258214_at	AT3G17970
248404_at	AT5G51460
260010_at	AT1G68020
261145_at	AT1G19730
262295_at	AT1G27650
246257_at	AT4G36690
260964_at	AT1G45050
247424_at	AT5G62850
251818_at	AT3G54860
259942_at	AT1G71260
259824_at	AT1G66240
263446_at	AT2G31650
250492_at	AT5G09790
249788_at	AT5G24330
260279_at	AT1G80420
247805_at	AT5G58180
267603_at	AT2G32900
260058_at	AT1G78100
261117_at	AT1G75310
253403_at	AT4G32830
266655_at	AT2G25880
267529_at	AT2G45490
267092_at	AT2G38120
253200_at	AT4G34720
259504_at	AT1G15690
266333_at	AT2G32410
264585_at	AT1G05180
263664_at	AT1G04250
256322_at	AT1G54990
256443_at	AT3G10960
248548_at	AT5G50300
254818_at	AT4G12470
256187_at	AT1G51690
254408_at	AT4G21390
254412_at	AT4G21430
254404_at	AT4G21340
246131_at	AT5G20990
260163_at	AT1G79900
248393_at	AT5G52060
247461_at	AT5G62100
250618_at	AT5G07220
246306_at	AT3G51780
266590_at	AT2G46240
247480_at	AT5G62390
253338_at	AT4G33430
256861_at	AT3G23920
247153_at	AT5G65700
255676_at	AT4G00490
252272_at	AT3G49670
254515_at	AT4G20270
248029_at	AT5G55700
245275_at	AT4G15210
266357_at	AT2G32290
266914_at	AT2G45880
264401_at	AT1G61720
251336_at	AT3G61190
257363_at	AT2G45760
265097_at	AT1G04020
245553_at	AT4G15370
264138_at	AT1G78950
267614_at	AT2G26710
247599_at	AT5G60880
266857_at	AT2G26900
265790_at	AT2G01170
253483_at	AT4G31910
254862_at	AT4G12030
252294_at	AT3G49010
246426_at	AT5G17430
255839_at	AT2G33500
259595_at	AT1G28050
260266_at	AT1G68520
260380_at	AT1G73870
263739_at	AT2G21320
252917_at	AT4G38960
262975_at	AT1G75540
255805_at	AT4G10240
260431_at	AT1G68190
248160_at	AT5G54470
257262_at	AT3G21890
248744_at	AT5G48250
245542_at	AT4G15250
265170_at	AT1G23730
264313_at	AT1G70410
253300_at	AT4G33580
253345_at	AT4G33580
246396_at	AT1G58180
264525_at	AT1G10060
264524_at	AT1G10070
252274_at	AT3G49680
257021_at	AT3G19710
261690_at	AT1G50090
246099_at	AT5G20230
246565_at	AT5G15530
265070_at	AT1G55510
258527_at	AT3G06850
265022_at	AT1G24520
252131_at	AT3G50930
261949_at	AT1G64670
261717_at	AT1G18400
246275_at	AT4G36540
260070_at	AT1G73830
252178_at	AT3G50750
246284_at	AT4G36780
254610_at	AT4G18890
264248_at	AT1G78700
249309_at	AT5G41410
261139_at	AT1G19700
245141_at	AT2G45400
259164_at	AT3G01770
250191_at	AT5G14270
246096_at	AT5G20330
254020_at	AT4G25700
248311_at	AT5G52570
255905_at	AT1G17810
247275_at	AT5G64370
262644_at	AT1G62710
262454_at	AT1G11190
247511_at	AT5G62040
249235_at	AT5G42100
251627_at	AT3G57270
251673_at	AT3G57240
246118_at	AT5G20340
256772_at	AT3G13750
247348_at	AT5G63810
253226_at	AT4G35010
254015_at	AT4G26140
252978_at	AT4G38590
246386_at	AT1G77410
262351_at	AT1G72990
251996_at	AT3G52840
253090_at	AT4G36360
247954_at	AT5G56870
260944_at	AT1G45130
245970_at	AT5G20710
264078_at	AT2G28470
267556_at	AT2G32810
251625_at	AT3G57260
253841_at	AT4G27830
262118_at	AT1G02850
265904_at	AT2G25630
267388_at	AT2G44450
251427_at	AT3G60130
267391_at	AT2G44480
259640_at	AT1G52400
256814_at	AT3G21370
250101_at	AT5G16580
245955_at	AT5G28510
259173_at	AT3G03640
251456_at	AT3G60120
267389_at	AT2G44460
267390_at	AT2G44470
254339_at	AT4G22100
249743_at	AT5G24540
249744_at	AT5G24550
267645_at	AT2G32860
260513_at	AT1G51490
263730_at	AT1G60090
261016_at	AT1G26560
248168_at	AT5G54570
249636_at	AT5G36890
258147_at	AT3G18070
258151_at	AT3G18080
264433_at	AT1G61810
264280_at	AT1G61820
254371_at	AT4G21760
264270_at	AT1G60260
264271_at	AT1G60270
251229_at	AT3G62740
251230_at	AT3G62750
253835_at	AT4G27820
248839_at	AT5G46690
247151_at	AT5G65640
245692_at	AT5G04150
245331_at	AT4G14410
253127_at	AT4G36060
245746_at	AT1G51070
257990_at	AT3G19860
257642_at	AT3G25710
257916_at	AT3G23210
251677_at	AT3G56980
248833_at	AT5G47120
245556_at	AT4G15400
259128_at	AT3G02260
251659_at	AT3G57090
267624_at	AT2G39660
251163_at	AT3G63310
250569_at	AT5G08130
259645_at	AT1G69010
254616_at	AT4G18710
249749_at	AT5G24630
247916_at	AT5G57590
247917_at	AT5G57590
260548_at	AT2G43360
250837_at	AT5G04620
264648_at	AT1G09080
248698_at	AT5G48380
252355_at	AT3G48250
249190_at	AT5G42750
263956_at	AT2G35940
261111_at	AT1G75430
246209_at	AT4G36870
261120_at	AT1G75410
267298_at	AT2G23760
263081_at	AT2G27220
253247_at	AT4G34610
263557_at	AT2G16400
264068_at	AT2G27990
256904_at	AT3G23980
255865_at	AT2G30330
248587_at	AT5G49550
262872_at	AT1G64690
251861_at	AT3G54810
248997_at	AT5G45300
250007_at	AT5G18670
250155_at	AT5G15160
260100_at	AT1G73177
248258_at	AT5G53400
247493_at	AT5G61900
250581_at	AT5G07300
264646_at	AT1G08860
251653_at	AT3G57130
266369_at	AT2G41370
263319_at	AT2G47160
262585_at	AT1G15460
259953_at	AT1G74810
248838_at	AT5G46800
246452_at	AT5G16840
263305_at	AT2G01930
262848_at	AT1G14685
259998_at	AT1G68120
263413_at	AT2G21240
249199_at	AT5G42520
257369_at	AT2G35550
262073_at	AT1G59640
251669_at	AT3G57180
249963_at	AT5G19000
256403_at	AT3G06190
245062_at	AT2G39760
259341_at	AT3G03740
246190_at	AT5G21010
252701_at	AT3G43700
259440_at	AT1G01550
266557_at	AT2G46080
249484_at	AT5G38970
256598_at	AT3G30180
254443_at	AT4G21070
255724_at	AT4G00020
264091_at	AT1G79110
257858_at	AT3G12920
251321_at	AT3G61460
252890_at	AT4G39400
267632_at	AT2G42160
266836_at	AT2G26000
265317_at	AT2G22640
264537_at	AT1G55610
265250_at	AT2G01950
256981_at	AT3G13380
266605_at	AT2G46020
266909_at	AT2G46020
253579_at	AT4G30610
266637_at	AT2G35600
246085_at	AT5G20540
263173_at	AT1G54180
262991_at	AT1G54180
260230_at	AT1G74500
251579_at	AT3G58170
258405_at	AT3G17590
253184_at	AT4G35230
251125_at	AT5G01060
256213_at	AT1G50990
248853_at	AT5G46570
255631_at	AT4G00710
261591_at	AT1G01740
247743_at	AT5G59010
251922_at	AT3G54030
261547_at	AT1G63500
249293_at	AT5G41260
259026_at	AT3G09240
255439_at	AT4G03080
255465_at	AT4G02990
259286_at	AT3G11480
247225_at	AT5G65090
264823_at	AT1G03445
252367_at	AT3G48360
257451_at	AT1G05690
247013_at	AT5G67480
253061_at	AT4G37610
255902_at	AT1G17880
254227_at	AT4G23630
254920_at	AT4G11220
249267_at	AT5G41600
250843_at	AT5G04430
257062_at	AT3G18290
257020_at	AT3G19590
245814_at	AT1G49910
255790_at	AT2G33560
249951_at	AT5G18930
256270_at	AT3G12300
248622_at	AT5G49360
260914_at	AT1G02640
250499_at	AT5G09730
260030_at	AT1G68880
266634_at	AT2G35530
245092_at	AT2G40950
253171_at	AT4G35040
252083_at	AT3G51960
251848_at	AT3G54620
264620_at	AT2G17770
258759_at	AT3G10800
246522_at	AT5G15830
265877_at	AT2G42380
257471_at	AT1G59530
258306_at	AT3G30530
249534_at	AT5G38800
